sheet,row,code,measure,range,year,excel,pipeline,status,diff,n_sumifs,sample_formula
Approved,15,EXP_ECON_SUB_EXE,approved,base,2007,617676800.0,617676800.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2008,572023600.0,572023600.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2009,321394196.0,321394196.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2010,276769400.0,276769400.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2011,407534300.0,407534300.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2012,541029560.0,541029560.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2013,628596200.0,628596200.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2014,676749700.0,676749700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved,base,2015,958648982.5,958648982.5,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,15,EXP_ECON_SUB_EXE,approved_16,16,2016,3556626188.0,3556626188.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,15,EXP_ECON_SUB_EXE,approved_16,16,2017,3769056054.0,3769056054.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,15,EXP_ECON_SUB_EXE,approved_16,16,2018,3254607700.0,3254607700.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,15,EXP_ECON_SUB_EXE,approved_16,16,2019,4512884500.0,4512884500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,15,EXP_ECON_SUB_EXE,approved_20,20,2020,4299920400.0,4299920400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,15,EXP_ECON_SUB_EXE,approved_20,20,2021,3772220857.0,3772220857.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,15,EXP_ECON_SUB_EXE,approved_20,20,2022,3988011300.0,3988011300.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,15,EXP_ECON_SUB_EXE,approved_20,20,2023,4031375400.0,4031375400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,15,EXP_ECON_SUB_EXE,approved_20,20,2024,5372127600.0,5372127600.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2006,608796500.0,608796500.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2007,617676800.0,617676800.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2008,572023600.0,572023600.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2009,321394196.0,321394196.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2010,276769400.0,276769400.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2011,407534300.0,407534300.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2012,541029560.0,541029560.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2013,628596200.0,628596200.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2014,676749700.0,676749700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved,base,2015,958648982.5,958648982.5,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""132 Transfers for production purposes"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_16,16,2016,3556626188.0,3556626188.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_16,16,2017,3769056054.0,3769056054.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_16,16,2018,3254607700.0,3254607700.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_16,16,2019,4512884500.0,4512884500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""250000 Subsidii"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_20,20,2020,4299920400.0,4299920400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_20,20,2021,3772220857.0,3772220857.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_20,20,2022,3988011300.0,3988011300.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_20,20,2023,4031375400.0,4031375400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,16,EXP_ECON_SUB_PRO_EXE,approved_20,20,2024,5372127600.0,5372127600.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""250000 Sub*"")"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved,base,2006,471763399.0,5066920599.0,MISMATCH,4595157200.0,1,"=SUMIFS(approved,year,C$1,func1,""10 Social care and social insurance"",transfer,""Excluding transfers"")-C19"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved,base,2007,584074087.0,6194521587.0,MISMATCH,5610447500.0,1,"=SUMIFS(approved,year,D$1,func1,""10 Social care and social insurance"",transfer,""Excluding transfers"")-D19"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved,base,2008,940240200.2799997,7801309584.28,MISMATCH,6861069384.0,1,"=SUMIFS(approved,year,E$1,func1,""10 Social care and social insurance"",transfer,""Excluding transfers"")-E19"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved_20,20,2020,7845200000.0,7845200000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""272000 Prestatii de asistenta sociala"")"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved_20,20,2021,8894900000.0,8894900000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""272000 Prestatii de asistenta sociala"")"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved_20,20,2022,8894900000.0,8894900000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""272000 Prestatii de asistenta sociala"")"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved_20,20,2023,12129742803.928818,12129742803.928818,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""272000 Prestatii de asistenta sociala"")"
Approved,18,EXP_ECON_SOC_ASS_EXE,approved_20,20,2024,13630000466.520014,13630000466.520014,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""272000 Prestatii de asistenta sociala"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_16,16,2016,11059813500.0,11059813500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ3_16,""271000*"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_16,16,2017,12242078000.0,12242078000.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ3_16,""271000*"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_16,16,2018,13684759110.0,13684759110.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ3_16,""271000*"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_16,16,2019,15344279000.0,15344279000.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ3_16,""271000*"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_20,20,2020,16787400000.0,16787400000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""271000 Prestatii de asigurari sociale"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_20,20,2021,18971000000.0,18971000000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""271000 Prestatii de asigurari sociale"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_20,20,2022,18971000000.0,18971000000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""271000 Prestatii de asigurari sociale"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_20,20,2023,25870257196.071182,25870257196.071182,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""271000 Prestatii de asigurari sociale"")"
Approved,19,EXP_ECON_SOC_BEN_PEN_EXE,approved_20,20,2024,29069999533.47999,29069999533.47999,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin2_20,""Social Insurance Fund"",econ3_20,""271000 Prestatii de asigurari sociale"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2006,620853592.0,620853592.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2007,601519308.0,601519308.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2008,663008108.0,663008108.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2009,790294900.0,790294900.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2010,803865100.0,803865100.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2011,704508608.0,704508608.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2012,815274200.0,815274200.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2013,702243100.0,702243100.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2014,700272800.0,700272800.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved,base,2015,1313499200.0,1313499200.0,MATCH,0.0,4,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""121 Payment of interest on internal loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""122 Payment of interest on external loans"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""123 Payment of interest by another-tier public administration authorities"") + SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",econ1,""124 Payment on the commitments owed to international finance facilities"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_16,16,2016,1815134472.0,1815134472.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""240000 Dobinzi"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_16,16,2017,2000191216.0,2000191216.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""240000 Dobinzi"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_16,16,2018,1886768800.0,1886768800.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""240000 Dobinzi"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_16,16,2019,2005282500.0,2005282500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",econ2_16,""240000 Dobinzi"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_20,20,2020,2019368180.0,2019368180.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""240000 Dobinzi"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_20,20,2021,2221113400.0,2221113400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,R$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""240000*"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_20,20,2022,2901859700.0,2901859700.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,R$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""240000*"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_20,20,2023,5485890200.0,5485890200.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,R$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""240000*"")"
Approved,26,EXP_ECON_INT_DEB_EXE,approved_20,20,2024,5272972900.0,5272972900.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,R$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",econ2_20,""240000*"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2006,178701702.0,178701702.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2007,229597500.0,229597500.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2008,287002700.0,287002700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2009,284441500.0,284441500.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2010,233718700.0,233718700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2011,252147000.0,252147000.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2012,279123150.0,279123150.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2013,314757600.0,314757600.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2014,388586700.0,388586700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved,base,2015,461166100.0,461166100.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""03 National defense"")"
Approved,28,EXP_FUNC_DEF_EXE,approved_16,16,2016,591801370.0,591801370.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func1_16,""0200 Aparare nationala"")"
Approved,28,EXP_FUNC_DEF_EXE,approved_16,16,2017,565713400.0,565713400.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func1_16,""0200 Aparare nationala"")"
Approved,28,EXP_FUNC_DEF_EXE,approved_16,16,2018,629014920.0,629014920.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",func1_16,""0200 Aparare nationala"")"
