sheet,row,row_type,code,category,fiscal_year,region,income,basis,source,rigidity,formulas_text,coverage_text,sample_formula,sample_year,measure,criteria_json
Approved,174,HEADER,EXP_CROSS_CAP_MAI_ENE_HEA_EXE,Spending in capital maintenance in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,175,HEADER,EXP_CROSS_SUB_ENE_HEA_EXE,Spending in subsidies in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,176,HEADER,EXP_CROSS_SUB_FIR_ENE_HEA_EXE,Spending in subsidies to firms in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,177,HEADER,EXP_CROSS_SUB_IND_ENE_HEA_EXE,Spending in subsidies to individuals in energy (heating),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,178,HEADER,EXP_FUNC_HYD_EXE,Spending in hydropower,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,179,HEADER,EXP_CROSS_CAP_EXP_HYD_EXE,Spending: Capital expenditures in hydropower,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,180,HEADER,EXP_CROSS_CAP_EXP_HYD_FOR_EXE,Spending: Capital expenditures in hydropower (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,181,HEADER,EXP_CROSS_CAP_EXP_HYD_DOM_EXE,Spending: Capital expenditures in hydropower (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,182,HEADER,EXP_CROSS_SUB_HYD_EXE,Spending in subsidies in hydropower,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,183,HEADER,EXP_CROSS_WAG_HYD_EXE,Spending in wages in hydropower,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,184,HEADER,EXP_CROSS_CAP_MAI_HYD_EXE,Spending in capital maintenance in hydropower,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,185,HEADER,EXP_CROSS_REC_MAI_HYD_EXE,Spending in recurrent maintenance in hydropower,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,186,HEADER,EXP_FUNC_HYD_FOR_EXE,Spending in hydropower (foreign),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,188,HEADER,EXP_FUNC_TEL_EXE,Spending in telecoms,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,{""34 Information Communication Technology"",""21 Minister of Information Publicity and Broadcasting Services""}",General Government,,,,[]
Approved,189,HEADER,EXP_CROSS_CAP_EXP_TEL_EXE,Spending: Capital expenditures in telecoms,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,{""34 Information Communication Technology"",""21 Minister of Information Publicity and Broadcasting Services""},type,""capital*""",General Government,,,,[]
Approved,190,HEADER,EXP_CROSS_CAP_EXP_TEL_FOR_EXE,Spending: Capital expenditures in telecoms (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,191,HEADER,EXP_CROSS_CAP_EXP_TEL_DOM_EXE,Spending: Capital expenditures in telecoms (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,193,TAG,EXP_FUNC_ENV_PRO_EXE,Environment Protection (COFOG 705),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""35 Ministry of Environment""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""35 Ministry of Environment""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""35 Ministry of Environment""}]"
Approved,194,HEADER,EXP_FUNC_WAS_MAN_EXE,Waste Management,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,195,HEADER,EXP_FUNC_WAS_WAT_MAN_EXE,Waste Water Management,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,196,HEADER,EXP_FUNC_POL_ABA_EXE,Pollution Abatement,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,197,HEADER,EXP_FUNC_PRO_BIO_LAN_EXE,Protection Of Biodiversity And Landscape,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,198,TAG,EXP_FUNC_R&D_ENV_PRO_EXE,R&D Environmental Protection,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""35 Ministry of Environment""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""35 Ministry of Environment""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""35 Ministry of Environment""}]"
Approved,199,HEADER,EXP_FUNC_ENV_PRO_NEC_EXE,Environmental Protection N.E.C,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,200,HEADER,EXP_FUNC_FLO_PRO_EXE,Flood protection spending,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,201,HEADER,EXP_FUNC_OTH_CLI_RES_EXE,Other Climate resilience expenditures,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,203,TAG,EXP_FUNC_HOU_EXE,Housing (COFOG 706),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""28 Minister of National Housing*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,Q$1,admin1,""28 Minister of National Housing*""))",2020,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""Q$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""28 Minister of National Housing*""}]"
Approved,205,HEADER,EXP_FUNC_WAT_SAN_EXE,Spending in water and sanitation,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,206,HEADER,EXP_CROSS_CAP_EXP_WAT_SAN_EXE,Spending: Capital expenditures in water and sanitation,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,207,HEADER,EXP_CROSS_CAP_EXP_WAT_SAN_FOR_EXE,Spending: Capital expenditures in water and sanitation (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,208,HEADER,EXP_CROSS_CAP_EXP_WAT_SAN_DOM_EXE,Spending: Capital expenditures in water and sanitation (domestic funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,209,HEADER,EXP_CROSS_SUB_WAT_SAN_EXE,Spending in subsidies in water and sanitation,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,210,HEADER,EXP_CROSS_WAG_WAT_SAN_EXE,Spending in wages in water and sanitation,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,211,HEADER,EXP_CROSS_CAP_MAI_WAT_SAN_EXE,Spending in capital maintenance in water and sanitation,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,212,HEADER,EXP_CROSS_REC_MAI_WAT_SAN_EXE,Spending in recurrent maintenance in water and sanitation,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,213,HEADER,EXP_FUNC_WAT_SAN_FOR_EXE,Spending in water and sanitation (foreign),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,215,TAG,EXP_FUNC_HEA_EXE,Health (COFOG 707),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""15 Minister of Health and Child Care""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""15 Minister of Health and Child Care""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}]"
Approved,216,TAG,EXP_CROSS_WAG_HEA_EXE,Spending in wages in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"type,""Personnel"",admin1,""15 Minister of Health and Child Care""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,type,""Personnel*"",admin1,""15 Minister of Health and Child Care""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""type"", ""op"": ""="", ""value"": ""Personnel*""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}]"
Approved,217,TAG,EXP_CROSS_BAS_WAG_HEA_EXE,Spending in basic wages in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"type,""Personnel"",econ3,""<>21110 allowances"",admin1,""15 Minister of Health and Child Care""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,type,""Personnel*"",econ3,""<>21110 allowances"",admin1,""15 Minister of Health and Child Care""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""type"", ""op"": ""="", ""value"": ""Personnel*""}, {""field"": ""econ3"", ""op"": ""<>"", ""value"": ""21110 allowances""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}]"
Approved,218,TAG,EXP_CROSS_ALL_HEA_EXE,Spending in allowances in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"type,""Personnel"",econ3,""21110 allowances"",admin1,""15 Minister of Health and Child Care""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,type,""Personnel*"",econ3,""21110 allowances"",admin1,""15 Minister of Health and Child Care""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""type"", ""op"": ""="", ""value"": ""Personnel*""}, {""field"": ""econ3"", ""op"": ""="", ""value"": ""21110 allowances""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}]"
Approved,219,TAG,EXP_CROSS_CAP_EXP_HEA_EXE,Spending: Capital expenditures in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""15 Minister of Health and Child Care"",type,""capital*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""15 Minister of Health and Child Care"",type,""capital*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}, {""field"": ""type"", ""op"": ""="", ""value"": ""capital*""}]"
Approved,220,TAG,EXP_CROSS_GOO_SER_HEA_EXE,Spending in Goods and services in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""15 Minister of Health and Child Care"",econ1,""22*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""15 Minister of Health and Child Care"",econ1,""22*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}, {""field"": ""econ1"", ""op"": ""="", ""value"": ""22*""}]"
Approved,221,HEADER,EXP_FUNC_IMM_EXE,Spending in immunization,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,222,HEADER,EXP_FUNC_IMM_FOR_EXE,Spending in immunization (foreign funded),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,223,HEADER,EXP_FUNC_HEA_FOR_EXE,Spending in health (foreign),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,224,HEADER,EXP_CROSS_CAP_EXP_HEA_FOR_EXE,Spending: Capital expenditures in health (foreign),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,225,HEADER,EXP_CROSS_GOO_SER_HEA_FOR_EXE,Spending in Goods and services in health (foreign),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,226,HEADER,EXP_FUNC_PRI_HEA_EXE,Spending in primary/secondary health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,227,HEADER,EXP_FUNC_TER_HEA_EXE,Spending in tertiary/quaternary health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,228,HEADER,EXP_CROSS_GOO_SER_EMP_CON_HEA_EXE,Spending in Goods and services (employment contracts) in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Approved,229,TAG,EXP_CROSS_GOO_SER_BAS_SER_HEA_EXE,Spending in Goods and services (basic services) in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""15 Minister of Health and Child Care"",econ3,""22011 Utilities and Other Service Charges""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""15 Minister of Health and Child Care"",econ3,""22011 Utilities and Other Service Charges""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}, {""field"": ""econ3"", ""op"": ""="", ""value"": ""22011 Utilities and Other Service Charges""}]"
Approved,230,TAG,EXP_CROSS_SUB_HEA_EXE,Spending in subsidies in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""15 Minister of Health and Child Care"",econ1,""25*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""15 Minister of Health and Child Care"",econ1,""25*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""15 Minister of Health and Child Care""}, {""field"": ""econ1"", ""op"": ""="", ""value"": ""25*""}]"
Approved,231,HEADER,EXP_CROSS_REC_MAI_HEA_EXE,Spending in recurrent mainternance in health,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""15 Minister of Health and Child Care"",econ3,{""22017*"",""22018*"",""220189*"",""22020*"",""22021*"",""22022*"",""22023*"",""22024*""}",General Government,,,,[]
Approved,233,HEADER,EXP_FUNC_REV_CUS_EXC_EXE,"Recreation, culture and religion (COFOG 708)",Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""19 Minister of Home Affairs and Cultural"",prog1,{""p4*"",""p5*"",""p6*""}+SUM(SUMIFS(executed,Exclude,""<>y"",year,AD$1,admin1,""18 Minister of Youth""",General Government,,,,[]
Approved,235,HEADER,EXP_FUNC_EDU_EXE,Education (COFOG 709),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,{""16 Minister of Primary and Secondary"",""17 Minister of Higher and Tertiary Education,*""}",General Government,,,,[]
Approved,236,HEADER,EXP_CROSS_WAG_EDU_EXE,Spending in wages in education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"type,""Personnel"",admin1,{""16 Minister of Primary and Secondary"",""17 Minister of Higher and Tertiary Education,*""}",General Government,,,,[]
Approved,237,HEADER,EXP_CROSS_BAS_WAG_EDU_EXE,Spending in basic wages in education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"type,""Personnel"",econ3,""<>21110 allowances"",admin1,{""16 Minister of Primary and Secondary"",""17 Minister of Higher and Tertiary Education,*""}",General Government,,,,[]
Approved,238,HEADER,EXP_CROSS_ALL_EDU_EXE,Spending in allowances in education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"type,""Personnel"",econ3,""21110 allowances"",admin1,{""16 Minister of Primary and Secondary"",""17 Minister of Higher and Tertiary Education,*""}",General Government,,,,[]
Approved,239,HEADER,EXP_CROSS_CAP_EXP_EDU_EXE,Spending: Capital expenditures in education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,{""16 Minister of Primary and Secondary"",""17 Minister of Higher and Tertiary Education,*""},type,""capital*""",General Government,,,,[]
Approved,240,HEADER,EXP_CROSS_GOO_SER_EDU_EXE,Spending in Goods and services in education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""22*"",admin1,{""16 Minister of Primary and Secondary"",""17 Minister of Higher and Tertiary Education,*""}",General Government,,,,[]
Approved,241,HEADER,EXP_FUNC_PRI_EDU_EXE,Spending in primary education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""16 Minister of Primary and Secondary"",prog2,{""p3*"",""p4*""}",General Government,,,,[]
Approved,242,HEADER,EXP_CROSS_WAG_PRI_EDU_EXE,Spending in wages in primary education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""16 Minister of Primary and Secondary"",prog2,{""p3*"",""p4*""},type,""Personnel*""",General Government,,,,[]
Approved,243,TAG,EXP_FUNC_SEC_EDU_EXE,Spending in secondary education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""16 Minister of Primary and Secondary"",prog2,""p5*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""16 Minister of Primary and Secondary"",prog2,""p5*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""16 Minister of Primary and Secondary""}, {""field"": ""prog2"", ""op"": ""="", ""value"": ""p5*""}]"
Approved,244,TAG,EXP_CROSS_WAG_SEC_EDU_EXE,Spending in wages in secondary education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""16 Minister of Primary and Secondary"",prog2,""p5*"",type,""Personnel*""",General Government,"=SUM(SUMIFS(approved,Exclude,""<>y"",year,O$1,admin1,""16 Minister of Primary and Secondary"",prog2,""p5*"",type,""Personnel*""))",2018,approved,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""admin1"", ""op"": ""="", ""value"": ""16 Minister of Primary and Secondary""}, {""field"": ""prog2"", ""op"": ""="", ""value"": ""p5*""}, {""field"": ""type"", ""op"": ""="", ""value"": ""Personnel*""}]"
Approved,245,ROLLUP,EXP_FUNC_PRI_SEC_EDU_EXE,Spending in primary and secondary education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""16 Minister of Primary and Secondary"",prog2,{""p3*"",""p4*"",""p5*""}",General Government,"=SUM(O243,O241)",2018,,[]
Approved,246,ROLLUP,EXP_CROSS_WAG_PRI_SEC_EDU_EXE,Spending in wages in primary and secondary education,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1,""<>32*"",econ1,""<>33*"",econ1,""<>36*"",admin1,""16 Minister of Primary and Secondary"",prog2,{""p3*"",""p4*"",""p5*"",type,""Personnel*""",General Government,"=SUM(O244,O242)",2018,,[]
